publish at ,clean_text,sentiment ,detailed_url,detailed_sentiment,video_link
2025-02-09T12:36:38Z,investors await new inflation data amid tariff concerns what to know this week a fresh reading on consumer prices headlines the week ahead as markets have been jittery about trump policy and the path forward for inflation stocks ended the first week of february little changed as investors digested corporate earnings from big tech companies a hotterthanexpected january jobs report and continuing updates on presiden… 7677 chars,positive,https://finance.yahoo.com/news/investors-await-new-inflation-data-amid-tariff-concerns-what-to-know-this-week-123638256.html,-1,
2025-02-09T12:20:00Z,"new eu copyright spurs hope of an electrified lancia fulvia comeback in a new copyright filing at the european union intellectual property office euipo from january 30th stellantis has reserved exclusive rights to apply the fulvia name to “powered vehicles for use on land” and while that’s a long way from a confirmation … photo by chiemseeman public domain at the english wikipedia project
in a new copyright filing at the european union intellectual property office euipo from january 30th stellantis has reserved … 3687 chars",positive,http://electrek.co/2025/02/09/new-eu-copyright-spurs-hope-of-an-electrified-lancia-fulvia-comeback/,-10,
2025-02-09T12:14:00Z,"former minimumwage worker retired at 39 with 35m nest egg — now he’s an expat in dubai living on 185kyear at 17 he made the decision to retire early this former minimumwage worker retired at 39 with a 35m nest egg now hes an american expat living on 185kyear in dubai heres how he achieved freedom so early and how you can too
jamal robins… 4316 chars",positive,https://finance.yahoo.com/news/former-minimum-wage-worker-retired-121400973.html,7,
2025-02-09T12:10:02Z,we wouldnt be too quick to buy enbridge inc tseenb before it goes exdividend some investors rely on dividends for growing their wealth and if youre one of those dividend sleuths you might be some investors rely on dividends for growing their wealth and if youre one of those dividend sleuths you might be intrigued to know that enbridge inc tseenb is about to go exdividend in just … 4734 chars,positive,https://finance.yahoo.com/news/wouldnt-too-quick-buy-enbridge-121002936.html,-7,
2025-02-09T12:04:57Z,"2 vanguard index etfs to buy with 500 and hold forever the stock market has turned in some very robust returns in the past couple of years which is starting to attract new investors however investing in individual stocks is not easy
in fact one jp morgan study that looked at individual stock returns in the r… the stock market has turned in some very robust returns in the past couple of years which is starting to attract new investors however investing in individual stocks is not easyin fact one jp mo… 146 chars",positive,https://biztoc.com/x/dfc6b12204395935,-8,
2025-02-09T12:04:15Z,"dalal street week ahead india  us inflation q3 earnings powell testimony among 10 key factors to watch dalal street week ahead india  us inflation q3 earnings powell testimony among 10 key factors to watchmoneycontrolcom the market extended its upward journey for the second consecutive week with the nifty 50 rising 033 percent amid volatility in the week that ended on february 7
the sentiment in the market was po… 10018 chars",positive,https://www.moneycontrol.com/news/business/markets/dalal-street-week-ahead-india-us-inflation-q3-earnings-powell-testimony-among-10-key-factors-to-watch-12934850.html,10,
2025-02-09T12:00:00Z,"6 cybersecurity stocks to buy in 2025 looking for the top cybersecurity stocks for 2025 check out the list here of the top cybersecurity stocks that made the list to add cybersecurity exposure to your portfolio look for companies with strong growth records and   improving profitability
getty
executive leaders recently identified cyber and technology … 11916 chars",positive,https://www.forbes.com/sites/investor-hub/article/best-cybersecurity-stocks-to-buy-2025/,9,
2025-02-09T11:50:51Z,top wall street analysts pick these 3 stocks for attractive dividends tipranks analyst ranking service spotlights three dividendpaying stocks including international business machines and verizon talk around tariffs the emergence of chinas deepseek and earnings of key companies have put the stock market on a rollercoaster ride investors seeking stable returns may consider adding dividend … 5666 chars,positive,https://www.cnbc.com/2025/02/09/top-wall-street-analysts-pick-these-3-stocks-for-attractive-dividends.html,10,
2025-02-09T11:42:31Z,alpha picks weekly market recap analyst’s disclosure iwe have no stock option or similar derivative position in any of the companies mentioned and no plans to initiate any such positions within the next 72 hours i wrote this article myself and it expresses my own opinions i am not re… analysts disclosure iwe have no stock option or similar derivative position in any of the companies mentioned and no plans to initiate any such positions within the next 72 hours i wrote this ar… 149 chars,positive,https://biztoc.com/x/51afccf8f56916e4,2,
2025-02-09T11:27:00Z,this viral styling tool is better than a salon blowout  its finally back in stock plus what experts say about infrared hair tools ive tested just about every highend blow dryer and styling tool on the market hoping to accomplish a salonworthy blowout at home but my results always seem to fall flat literally i have thin … 5066 chars,positive,https://www.mindbodygreen.com/articles/bondi-boost-infrared-bounce-brush-editor-review,3,
2025-02-09T10:57:29Z,ahead of market 10 things that will decide dstreet market action on monday the nifty remained volatile as the rbi governor announced the monetary policy said rupak de senior technical analyst at lkp securities he added that the volatility did not push the index below the 21 ema on the daily timeframe signifying a positive short… the indian market ended in the red on friday dragged down by interestratesensitive financial stocks after the reserve bank of india rbi slashed interest rates for the first time in nearly five … 4276 chars,positive,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-d-street-market-action-on-monday/articleshow/118088828.cms,3,
2025-02-09T10:39:21Z,expedia group stock jumps on 2024 q4 holiday earnings expedia group holdings’ stock jumped 173 thanks to its latest earnings report based on a strong 2024 holiday season  if you are considering booking travel liveandletsflycom appreciates your support if you haven’t followed us on facebook or instagram add… my dear readers some links on this site pay us referral fees for sending business and sales we value your time and money and will not waste it for our complete advertising policy click here the … 3269 chars,positive,https://liveandletsfly.com/expedia-group-stock-jumps-on-2024-q4-holiday-earnings/,-2,
2025-02-09T10:32:00Z,meet the monster stock that continues to crush the market none if you click accept all we and our partners including 239 who are part of the iab transparency amp consent framework will also store andor access information on a device in other words use … 702 chars,positive,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_63083229-7827-4fee-8420-2be1bf80d4f0,3,
2025-02-09T10:16:02Z,market trading guide kotak bank jsw steel among 5 stock recommendations for monday the reserve bank of indias rbi 25 bps rate cut on friday did not boost domestic stock markets as the frontline indices ended in the red dragged down by bank and financial services stocks the rates were cut for the first time in nearly five years in lin… the reserve bank of indias rbi 25 bps rate cut on friday did not boost domestic stock markets as the frontline indices ended in the red dragged down by bank and financial services stocks the ra… 828 chars,positive,https://m.economictimes.com/markets/stocks/news/market-trading-guide-kotak-bank-jsw-steel-among-5-stock-recommendations-for-monday/stock-ideas/slideshow/118088249.cms,-4,
